ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
MKD,2012,5,,,,67.92,Macedonia,2012-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2012,6,,,,77.126,,,,
MKD,2012,7,,,,96.929,,,,
MKD,2012,8,,,,93.877,Macedonia,2012-08-02,Republic Day,Public holiday
MKD,2012,8,,,,93.877,Macedonia,2012-08-19,Eid al-Fitr,Public holiday
MKD,2012,9,,,,76.278,Macedonia,2012-09-09,Fathers' Day,Observance
MKD,2012,9,,,,76.278,Macedonia,2012-09-08,Independence Day,Public holiday
MKD,2012,10,,,,64.641,Macedonia,2012-10-31,Halloween,Observance
MKD,2012,10,,,,64.641,Macedonia,2012-10-11,Day of People?s Uprising,Public holiday
MKD,2012,10,,,,64.641,Macedonia,2012-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2012,11,,,,62.502,,,,
MKD,2012,12,,,,64.85,Macedonia,2012-12-24,Christmas Eve,Observance
MKD,2012,12,,,,64.85,Macedonia,2012-12-31,New Year's Eve,Observance
MKD,2012,12,,,,64.85,Macedonia,2012-12-08,Saint Kliment Ohridski's Day,Public holiday
MKD,2013,1,,,,63.44,Macedonia,2013-01-01,New Year's Day,Public holiday
MKD,2013,1,,,,63.44,Macedonia,2013-01-07,Orthodox Christmas Day,Public holiday
MKD,2013,2,,,,54.285,Macedonia,2013-02-14,Valentine's Day,Observance
MKD,2013,3,,,,68.434,Macedonia,2013-03-08,Mothers' Day/International Women's Day,Observance
MKD,2013,3,,,,68.434,Macedonia,2013-03-29,Good Friday,Observance
MKD,2013,3,,,,68.434,Macedonia,2013-03-30,Easter Saturday,Observance
MKD,2013,3,,,,68.434,Macedonia,2013-03-31,Easter Sunday,Observance
MKD,2013,4,,,,74.381,,,,
MKD,2013,5,,,,87.992,Macedonia,2013-05-04,Easter Saturday (Orthodox),Observance
MKD,2013,5,,,,87.992,Macedonia,2013-05-05,Easter Sunday (Orthodox),Observance
MKD,2013,5,,,,87.992,Macedonia,2013-05-01,Labor Day,Public holiday
MKD,2013,5,,,,87.992,Macedonia,2013-05-06,Easter Monday (Orthodox),Public holiday
MKD,2013,5,,,,87.992,Macedonia,2013-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2013,6,,,,96.337,,,,
MKD,2013,7,,,,112.967,,,,
MKD,2013,8,,,,115.023,Macedonia,2013-08-02,Republic Day,Public holiday
MKD,2013,8,,,,115.023,Macedonia,2013-08-08,Eid al-Fitr,Public holiday
MKD,2013,9,,,,95.829,Macedonia,2013-09-08,Fathers' Day,Observance
MKD,2013,9,,,,95.829,Macedonia,2013-09-08,Independence Day,Public holiday
MKD,2013,9,,,,95.829,Macedonia,2013-09-09,Independence Day observed,Public holiday
MKD,2013,10,,,,88.922,Macedonia,2013-10-31,Halloween,Observance
MKD,2013,10,,,,88.922,Macedonia,2013-10-11,Day of People?s Uprising,Public holiday
MKD,2013,10,,,,88.922,Macedonia,2013-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2013,11,,,,71.763,,,,
MKD,2013,12,,,,55.034,Macedonia,2013-12-24,Christmas Eve,Observance
MKD,2013,12,,,,55.034,Macedonia,2013-12-31,New Year's Eve,Observance
MKD,2013,12,,,,55.034,Macedonia,2013-12-08,Saint Kliment Ohridski's Day,Public holiday
MKD,2013,12,,,,55.034,Macedonia,2013-12-09,Saint Kliment Ohridski's Day observed,Public holiday
MKD,2014,1,,,,62.473,Macedonia,2014-01-01,New Year's Day,Public holiday
MKD,2014,1,,,,62.473,Macedonia,2014-01-07,Orthodox Christmas Day,Public holiday
MKD,2014,2,,,,65.223,Macedonia,2014-02-14,Valentine's Day,Observance
MKD,2014,3,,,,76.589,Macedonia,2014-03-08,Mothers' Day/International Women's Day,Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-18,Good Friday,Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-19,Easter Saturday,Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-19,Easter Saturday (Orthodox),Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-20,Easter Sunday,Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-20,Easter Sunday (Orthodox),Observance
MKD,2014,4,,,,105.749,Macedonia,2014-04-21,Easter Monday (Orthodox),Public holiday
MKD,2014,5,,,,109.7,Macedonia,2014-05-01,Labor Day,Public holiday
MKD,2014,5,,,,109.7,Macedonia,2014-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2014,6,,,,116.782,,,,
MKD,2014,7,,,,132.354,Macedonia,2014-07-28,Eid al-Fitr,Public holiday
MKD,2014,8,,,,143.556,Macedonia,2014-08-02,Republic Day,Public holiday
MKD,2014,9,,,,115.986,Macedonia,2014-09-14,Fathers' Day,Observance
MKD,2014,9,,,,115.986,Macedonia,2014-09-08,Independence Day,Public holiday
MKD,2014,10,,,,107.668,Macedonia,2014-10-31,Halloween,Observance
MKD,2014,10,,,,107.668,Macedonia,2014-10-11,Day of People?s Uprising,Public holiday
MKD,2014,10,,,,107.668,Macedonia,2014-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2014,11,,,,86.893,,,,
MKD,2014,12,,,,87.536,Macedonia,2014-12-24,Christmas Eve,Observance
MKD,2014,12,,,,87.536,Macedonia,2014-12-31,New Year's Eve,Observance
MKD,2014,12,,,,87.536,Macedonia,2014-12-08,Saint Kliment Ohridski's Day,Public holiday
MKD,2015,1,,,,88.293,Macedonia,2015-01-01,New Year's Day,Public holiday
MKD,2015,1,,,,88.293,Macedonia,2015-01-07,Orthodox Christmas Day,Public holiday
MKD,2015,2,,,,80.095,Macedonia,2015-02-14,Valentine's Day,Observance
MKD,2015,3,,,,95.747,Macedonia,2015-03-08,Mothers' Day/International Women's Day,Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-03,Good Friday,Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-04,Easter Saturday,Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-05,Easter Sunday,Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-11,Easter Saturday (Orthodox),Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-12,Easter Sunday (Orthodox),Observance
MKD,2015,4,,,,110.002,Macedonia,2015-04-13,Easter Monday (Orthodox),Public holiday
MKD,2015,5,,,,117.658,Macedonia,2015-05-01,Labor Day,Public holiday
MKD,2015,5,,,,117.658,Macedonia,2015-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2015,5,,,,117.658,Macedonia,2015-05-25,Saints Cyril and Methodius' Day observed,Public holiday
MKD,2015,6,,,,118.714,,,,
MKD,2015,7,,,,164.666,Macedonia,2015-07-18,Eid al-Fitr,Public holiday
MKD,2015,8,,,,173.821,Macedonia,2015-08-02,Republic Day,Public holiday
MKD,2015,8,,,,173.821,Macedonia,2015-08-03,Republic Day observed,Public holiday
MKD,2015,9,,,,146.29,Macedonia,2015-09-13,Fathers' Day,Observance
MKD,2015,9,,,,146.29,Macedonia,2015-09-08,Independence Day,Public holiday
MKD,2015,10,,,,132.895,Macedonia,2015-10-31,Halloween,Observance
MKD,2015,10,,,,132.895,Macedonia,2015-10-11,Day of People?s Uprising,Public holiday
MKD,2015,10,,,,132.895,Macedonia,2015-10-12,Day of People?s Uprising observed,Public holiday
MKD,2015,10,,,,132.895,Macedonia,2015-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2015,11,,,,110.287,,,,
MKD,2015,12,,,,117.917,Macedonia,2015-12-24,Christmas Eve,Observance
MKD,2015,12,,,,117.917,Macedonia,2015-12-31,New Year's Eve,Observance
MKD,2015,12,,,,117.917,Macedonia,2015-12-08,Saint Kliment Ohridski's Day,Public holiday
MKD,2016,1,,,,109.338,Macedonia,2016-01-01,New Year's Day,Public holiday
MKD,2016,1,,,,109.338,Macedonia,2016-01-07,Orthodox Christmas Day,Public holiday
MKD,2016,2,,,,102.358,Macedonia,2016-02-14,Valentine's Day,Observance
MKD,2016,3,,,,120.973,Macedonia,2016-03-08,Mothers' Day/International Women's Day,Observance
MKD,2016,3,,,,120.973,Macedonia,2016-03-25,Good Friday,Observance
MKD,2016,3,,,,120.973,Macedonia,2016-03-26,Easter Saturday,Observance
MKD,2016,3,,,,120.973,Macedonia,2016-03-27,Easter Sunday,Observance
MKD,2016,4,,,,142.701,Macedonia,2016-04-30,Easter Saturday (Orthodox),Observance
MKD,2016,5,,,,148.806,Macedonia,2016-05-01,Easter Sunday (Orthodox),Observance
MKD,2016,5,,,,148.806,Macedonia,2016-05-01,Labor Day,Public holiday
MKD,2016,5,,,,148.806,Macedonia,2016-05-02,Easter Monday (Orthodox),Public holiday
MKD,2016,5,,,,148.806,Macedonia,2016-05-02,Labor Day observed,Public holiday
MKD,2016,5,,,,148.806,Macedonia,2016-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2016,6,,,,143.614,,,,
MKD,2016,7,,,,173.886,Macedonia,2016-07-07,Eid al-Fitr,Public holiday
MKD,2016,8,,,,175.027,Macedonia,2016-08-02,Republic Day,Public holiday
MKD,2016,9,,,,152.639,Macedonia,2016-09-11,Fathers' Day,Observance
MKD,2016,9,,,,152.639,Macedonia,2016-09-08,Independence Day,Public holiday
MKD,2016,10,,,,143.106,Macedonia,2016-10-31,Halloween,Observance
MKD,2016,10,,,,143.106,Macedonia,2016-10-11,Day of People?s Uprising,Public holiday
MKD,2016,10,,,,143.106,Macedonia,2016-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2016,10,,,,143.106,Macedonia,2016-10-24,Day of the Macedonian Revolutionary Struggle observed,Public holiday
MKD,2016,11,,,,121.083,,,,
MKD,2016,12,,,,126.841,Macedonia,2016-12-24,Christmas Eve,Observance
MKD,2016,12,,,,126.841,Macedonia,2016-12-31,New Year's Eve,Observance
MKD,2016,12,,,,126.841,Macedonia,2016-12-08,Saint Kliment Ohridski's Day,Public holiday
MKD,2017,1,,,,127.544,Macedonia,2017-01-01,New Year's Day,Public holiday
MKD,2017,1,,,,127.544,Macedonia,2017-01-02,New Year's Day observed,Public holiday
MKD,2017,1,,,,127.544,Macedonia,2017-01-07,Orthodox Christmas Day,Public holiday
MKD,2017,2,,,,110.461,Macedonia,2017-02-14,Valentine's Day,Observance
MKD,2017,3,,,,136.459,Macedonia,2017-03-08,Mothers' Day/International Women's Day,Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-14,Good Friday,Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-15,Easter Saturday,Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-15,Easter Saturday (Orthodox),Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-16,Easter Sunday,Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-16,Easter Sunday (Orthodox),Observance
MKD,2017,4,,,,156.643,Macedonia,2017-04-17,Easter Monday (Orthodox),Public holiday
MKD,2017,5,,,,164.263,Macedonia,2017-05-01,Labor Day,Public holiday
MKD,2017,5,,,,164.263,Macedonia,2017-05-24,Saints Cyril and Methodius' Day,Public holiday
MKD,2017,6,,,,170.047,Macedonia,2017-06-26,Eid al-Fitr,Public holiday
MKD,2017,7,,,,230.288,,,,
MKD,2017,8,,,,248.647,Macedonia,2017-08-02,Republic Day,Public holiday
MKD,2017,9,,,,207.64,Macedonia,2017-09-10,Fathers' Day,Observance
MKD,2017,9,,,,207.64,Macedonia,2017-09-08,Independence Day,Public holiday
MKD,2017,10,,,,184.393,Macedonia,2017-10-31,Halloween,Observance
MKD,2017,10,,,,184.393,Macedonia,2017-10-11,Day of People?s Uprising,Public holiday
MKD,2017,10,,,,184.393,Macedonia,2017-10-23,Day of the Macedonian Revolutionary Struggle,Public holiday
MKD,2017,11,,,,145.718,,,,
MKD,2017,12,,,,150.529,Macedonia,2017-12-24,Christmas Eve,Observance
MKD,2017,12,,,,150.529,Macedonia,2017-12-31,New Year's Eve,Observance
MKD,2017,12,,,,150.529,Macedonia,2017-12-08,Saint Kliment Ohridski's Day,Public holiday
MLT,2010,1,147.697,,147.697,147.697,Malta,2010-01-01,New Year's Day,Public holiday
MLT,2010,2,148.497,,148.497,148.497,Malta,2010-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2010,3,206.541,,206.541,206.543,Malta,2010-03-19,Feast of Saint Joseph,Public holiday
MLT,2010,3,206.541,,206.541,206.543,Malta,2010-03-31,Freedom Day,Public holiday
MLT,2010,4,239.553,,239.553,239.553,Malta,2010-04-04,Easter Sunday,Observance
MLT,2010,4,239.553,,239.553,239.553,Malta,2010-04-02,Good Friday,Public holiday
MLT,2010,4,239.553,,239.553,239.553,Malta,2010-04-05,Easter Monday,Public holiday
MLT,2010,5,307.181,0.008,307.173,307.292,Malta,2010-05-01,Labour Day/May Day,Public holiday
MLT,2010,6,331.346,0.001,331.345,331.344,Malta,2010-06-07,Sette Giugno,Public holiday
MLT,2010,6,331.346,0.001,331.345,331.344,Malta,2010-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2010,7,401.969,,401.969,401.969,,,,
MLT,2010,8,427.924,,427.924,427.924,Malta,2010-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2010,9,373.574,,373.574,373.61,Malta,2010-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2010,9,373.574,,373.574,373.61,Malta,2010-09-21,Independence Day,Public holiday
MLT,2010,10,331.918,,331.918,331.91,,,,
MLT,2010,11,202.718,,202.718,202.718,,,,
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-24,Christmas Eve,Observance
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-31,New Year's Eve,Observance
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-13,Republic Day,Public holiday
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-25,Christmas Day,Public holiday
MLT,2010,12,174.63,,174.63,174.63,Malta,2010-12-26,Boxing Day,Public holiday
MLT,2011,1,169.673,,169.673,169.673,Malta,2011-01-01,New Year's Day,Public holiday
MLT,2011,2,174.877,,174.877,174.877,Malta,2011-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2011,3,240.447,,240.447,240.36,Malta,2011-03-19,Feast of Saint Joseph,Public holiday
MLT,2011,3,240.447,,240.447,240.36,Malta,2011-03-31,Freedom Day,Public holiday
MLT,2011,4,300.123,,300.123,300.123,Malta,2011-04-24,Easter Sunday,Observance
MLT,2011,4,300.123,,300.123,300.123,Malta,2011-04-22,Good Friday,Public holiday
MLT,2011,4,300.123,,300.123,300.123,Malta,2011-04-25,Easter Monday,Public holiday
MLT,2011,5,325.326,0.091,325.235,325.053,Malta,2011-05-01,Labour Day/May Day,Public holiday
MLT,2011,6,345.885,,345.885,345.885,Malta,2011-06-07,Sette Giugno,Public holiday
MLT,2011,6,345.885,,345.885,345.885,Malta,2011-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2011,7,415.785,0.005,415.78,415.78,,,,
MLT,2011,8,427.575,,427.575,427.575,Malta,2011-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2011,9,382.528,,382.528,382.389,Malta,2011-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2011,9,382.528,,382.528,382.389,Malta,2011-09-21,Independence Day,Public holiday
MLT,2011,10,346.552,,346.552,346.48,,,,
MLT,2011,11,204.499,,204.499,204.503,,,,
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-24,Christmas Eve,Observance
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-31,New Year's Eve,Observance
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-13,Republic Day,Public holiday
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-25,Christmas Day,Public holiday
MLT,2011,12,173.544,0.02,173.524,173.528,Malta,2011-12-26,Boxing Day,Public holiday
MLT,2012,1,165.969,,165.969,165.969,Malta,2012-01-01,New Year's Day,Public holiday
MLT,2012,2,169.801,0.112,169.689,169.689,Malta,2012-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2012,3,222.042,,222.042,222.042,Malta,2012-03-19,Feast of Saint Joseph,Public holiday
MLT,2012,3,222.042,,222.042,222.042,Malta,2012-03-31,Freedom Day,Public holiday
MLT,2012,4,304.27,0.072,304.198,304.198,Malta,2012-04-08,Easter Sunday,Observance
MLT,2012,4,304.27,0.072,304.198,304.198,Malta,2012-04-06,Good Friday,Public holiday
MLT,2012,4,304.27,0.072,304.198,304.198,Malta,2012-04-09,Easter Monday,Public holiday
MLT,2012,5,344.254,,344.254,344.065,Malta,2012-05-01,Labour Day/May Day,Public holiday
MLT,2012,6,375.404,0.05,375.354,376.128,Malta,2012-06-07,Sette Giugno,Public holiday
MLT,2012,6,375.404,0.05,375.354,376.128,Malta,2012-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2012,7,445.374,0.002,445.372,445.232,,,,
MLT,2012,8,461.917,,461.917,461.281,Malta,2012-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2012,9,408.212,0.185,408.027,408.039,Malta,2012-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2012,9,408.212,0.185,408.027,408.039,Malta,2012-09-21,Independence Day,Public holiday
MLT,2012,10,348.711,,348.711,348.711,,,,
MLT,2012,11,211.538,,211.538,211.538,,,,
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-24,Christmas Eve,Observance
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-31,New Year's Eve,Observance
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-13,Republic Day,Public holiday
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-25,Christmas Day,Public holiday
MLT,2012,12,192.855,,192.855,173.524,Malta,2012-12-26,Boxing Day,Public holiday
MLT,2013,1,179.424,0.181,179.243,179.243,Malta,2013-01-01,New Year's Day,Public holiday
MLT,2013,2,176.821,,176.821,176.818,Malta,2013-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2013,3,249.36,,249.36,249.227,Malta,2013-03-31,Easter Sunday,Observance
MLT,2013,3,249.36,,249.36,249.227,Malta,2013-03-19,Feast of Saint Joseph,Public holiday
MLT,2013,3,249.36,,249.36,249.227,Malta,2013-03-29,Good Friday,Public holiday
MLT,2013,3,249.36,,249.36,249.227,Malta,2013-03-31,Freedom Day,Public holiday
MLT,2013,4,331.729,0.33,331.399,331.399,Malta,2013-04-01,Easter Monday,Public holiday
MLT,2013,5,377.948,,377.948,377.948,Malta,2013-05-01,Labour Day/May Day,Public holiday
MLT,2013,6,411.953,,411.953,411.851,Malta,2013-06-07,Sette Giugno,Public holiday
MLT,2013,6,411.953,,411.953,411.851,Malta,2013-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2013,7,471.21,,471.21,471.21,,,,
MLT,2013,8,507.646,,507.646,507.646,Malta,2013-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2013,9,452.294,,452.294,452.294,Malta,2013-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2013,9,452.294,,452.294,452.294,Malta,2013-09-21,Independence Day,Public holiday
MLT,2013,10,409.751,,409.751,409.751,,,,
MLT,2013,11,249.133,,249.133,249.133,,,,
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-24,Christmas Eve,Observance
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-31,New Year's Eve,Observance
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-13,Republic Day,Public holiday
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-25,Christmas Day,Public holiday
MLT,2013,12,214.76,,214.76,214.76,Malta,2013-12-26,Boxing Day,Public holiday
MLT,2014,1,199.354,,199.354,199.354,Malta,2014-01-01,New Year's Day,Public holiday
MLT,2014,2,193.334,0.004,193.33,193.225,Malta,2014-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2014,3,263.404,,263.404,263.404,Malta,2014-03-19,Feast of Saint Joseph,Public holiday
MLT,2014,3,263.404,,263.404,263.404,Malta,2014-03-31,Freedom Day,Public holiday
MLT,2014,4,376.94,,376.94,376.935,Malta,2014-04-20,Easter Sunday,Observance
MLT,2014,4,376.94,,376.94,376.935,Malta,2014-04-18,Good Friday,Public holiday
MLT,2014,4,376.94,,376.94,376.935,Malta,2014-04-21,Easter Monday,Public holiday
MLT,2014,5,402.098,,402.098,402.289,Malta,2014-05-01,Labour Day/May Day,Public holiday
MLT,2014,6,424.329,,424.329,424.329,Malta,2014-06-07,Sette Giugno,Public holiday
MLT,2014,6,424.329,,424.329,424.329,Malta,2014-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2014,7,511.411,,511.411,515.624,,,,
MLT,2014,8,551.45,,551.45,551.451,Malta,2014-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2014,9,463.215,,463.215,463.215,Malta,2014-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2014,9,463.215,,463.215,463.215,Malta,2014-09-21,Independence Day,Public holiday
MLT,2014,10,421.724,,421.724,421.723,,,,
MLT,2014,11,256.261,,256.261,256.262,,,,
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-24,Christmas Eve,Observance
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-31,New Year's Eve,Observance
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-13,Republic Day,Public holiday
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-25,Christmas Day,Public holiday
MLT,2014,12,226.512,,226.512,226.512,Malta,2014-12-26,Boxing Day,Public holiday
MLT,2015,1,209.516,,209.516,208.903,Malta,2015-01-01,New Year's Day,Public holiday
MLT,2015,2,208.896,,208.896,208.896,Malta,2015-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2015,3,275.334,,275.334,275.334,Malta,2015-03-19,Feast of Saint Joseph,Public holiday
MLT,2015,3,275.334,,275.334,275.334,Malta,2015-03-31,Freedom Day,Public holiday
MLT,2015,4,393.315,0.123,393.192,392.676,Malta,2015-04-05,Easter Sunday,Observance
MLT,2015,4,393.315,0.123,393.192,392.676,Malta,2015-04-03,Good Friday,Public holiday
MLT,2015,4,393.315,0.123,393.192,392.676,Malta,2015-04-06,Easter Monday,Public holiday
MLT,2015,5,441.921,,441.921,441.943,Malta,2015-05-01,Labour Day/May Day,Public holiday
MLT,2015,6,459.298,,459.298,459.28,Malta,2015-06-07,Sette Giugno,Public holiday
MLT,2015,6,459.298,,459.298,459.28,Malta,2015-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2015,7,548.107,,548.107,547.973,,,,
MLT,2015,8,585.218,,585.218,585.218,Malta,2015-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2015,9,502.896,,502.896,502.896,Malta,2015-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2015,9,502.896,,502.896,502.896,Malta,2015-09-21,Independence Day,Public holiday
MLT,2015,10,464.557,,464.557,464.557,,,,
MLT,2015,11,283.648,0.136,283.512,283.498,,,,
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-24,Christmas Eve,Observance
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-31,New Year's Eve,Observance
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-13,Republic Day,Public holiday
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-25,Christmas Day,Public holiday
MLT,2015,12,246.851,,246.851,246.851,Malta,2015-12-26,Boxing Day,Public holiday
MLT,2016,1,236.555,,236.555,236.552,Malta,2016-01-01,New Year's Day,Public holiday
MLT,2016,2,236.648,,236.648,236.648,Malta,2016-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2016,3,327.525,,327.525,327.524,Malta,2016-03-27,Easter Sunday,Observance
MLT,2016,3,327.525,,327.525,327.524,Malta,2016-03-19,Feast of Saint Joseph,Public holiday
MLT,2016,3,327.525,,327.525,327.524,Malta,2016-03-25,Good Friday,Public holiday
MLT,2016,3,327.525,,327.525,327.524,Malta,2016-03-28,Easter Monday,Public holiday
MLT,2016,3,327.525,,327.525,327.524,Malta,2016-03-31,Freedom Day,Public holiday
MLT,2016,4,415.413,,415.413,415.409,,,,
MLT,2016,5,476.921,0.346,476.575,476.575,Malta,2016-05-01,Labour Day/May Day,Public holiday
MLT,2016,6,490.381,,490.381,490.381,Malta,2016-06-07,Sette Giugno,Public holiday
MLT,2016,6,490.381,,490.381,490.381,Malta,2016-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2016,7,580.475,,580.475,580.474,,,,
MLT,2016,8,598.366,,598.366,598.515,Malta,2016-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2016,9,531.962,,531.962,531.962,Malta,2016-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2016,9,531.962,,531.962,531.962,Malta,2016-09-21,Independence Day,Public holiday
MLT,2016,10,512.794,,512.794,512.739,,,,
MLT,2016,11,347.081,,347.081,347.081,,,,
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-24,Christmas Eve,Observance
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-31,New Year's Eve,Observance
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-08,Feast of the Immaculate Conception,Public holiday
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-13,Republic Day,Public holiday
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-25,Christmas Day,Public holiday
MLT,2016,12,326.325,,326.325,326.309,Malta,2016-12-26,Boxing Day,Public holiday
MLT,2017,1,296.876,,296.876,301.289,Malta,2017-01-01,New Year's Day,Public holiday
MLT,2017,2,296.25,,296.25,296.25,Malta,2017-02-10,Feast of Saint Paul's Shipwreck,Public holiday
MLT,2017,3,384.308,,384.308,384.416,Malta,2017-03-19,Feast of Saint Joseph,Public holiday
MLT,2017,3,384.308,,384.308,384.416,Malta,2017-03-31,Freedom Day,Public holiday
MLT,2017,4,530.576,,530.576,530.576,Malta,2017-04-16,Easter Sunday,Observance
MLT,2017,4,530.576,,530.576,530.576,Malta,2017-04-14,Good Friday,Public holiday
MLT,2017,4,530.576,,530.576,530.576,Malta,2017-04-17,Easter Monday,Public holiday
MLT,2017,5,547.696,,547.696,548.354,Malta,2017-05-01,Labour Day/May Day,Public holiday
MLT,2017,6,578.615,,578.615,578.827,Malta,2017-06-07,Sette Giugno,Public holiday
MLT,2017,6,578.615,,578.615,578.827,Malta,2017-06-29,Feast of Saints Peter and Paul,Public holiday
MLT,2017,7,674.358,,674.358,675.111,,,,
MLT,2017,8,693.249,,693.249,696.053,Malta,2017-08-15,The Feast of Mary's Assumption,Public holiday
MLT,2017,9,626.127,,626.127,629.008,Malta,2017-09-08,The Feast of Our Lady of Victories,Public holiday
MLT,2017,9,626.127,,626.127,629.008,Malta,2017-09-21,Independence Day,Public holiday
MLT,2017,10,596.426,0.007,596.419,598.748,,,,
MLT,2017,11,405.724,,405.724,407.993,,,,
MLT,2017,12,377.526,,377.526,379.567,Malta,2017-12-24,Christmas Eve,Observance
MLT,2017,12,377.526,,377.526,379.567,Malta,2017-12-31,New Year's Eve,Observance
